date,ALLSKY_SFC_SW_DWN,kt,diffuse_fraction,rb,poa,T2M,f_temp,e_eff,PRECTOTCORR
2026-05-07 00:00:00+05:30,6.6967,0.6164523384566942,0.4035438160159166,0.9693071252441019,6.553357060888066,31.42,0.90574,5.935637624328757,0.68
2026-05-08 00:00:00+05:30,6.9674,0.6408146844567275,0.3521833413834572,0.96798999365712,6.80524423776322,31.21,0.90637,6.16806921978145,2.06
2026-05-09 00:00:00+05:30,6.81,0.625819807916578,0.3834833618446727,0.9666970234707631,6.65057305848576,30.71,0.90787,6.0378557626074665,0.32
2026-05-10 00:00:00+05:30,6.0655,0.5569629033872258,0.535416331283767,0.9654285411008012,5.940549141319851,30.12,0.90964,5.403761120910189,0.83
2026-05-11 00:00:00+05:30,6.8268,0.6263987119356702,0.38225524056261095,0.9641848794805772,6.656197884861519,30.62,0.90814,6.044759547158139,0.64
2026-05-12 00:00:00+05:30,6.0206,0.5520311233084467,0.5464060136948303,0.9629663761314677,5.89141462328863,30.79,0.90763,5.347224654535459,1.25
2026-05-13 00:00:00+05:30,6.8369,0.6264534248496074,0.38213924410547384,0.9617733697769068,6.655838921806397,31.57,0.90529,6.025464417522113,1.62
2026-05-14 00:00:00+05:30,6.9226,0.6338985891672527,0.3664816959231121,0.9606061961322893,6.731191466601363,32.19,0.90343,6.081160306671669,4.03
2026-05-15 00:00:00+05:30,6.7202,0.6149906458057841,0.4067034019981868,0.9594651848268939,6.537533226844392,32.82,0.90154,5.893847705329293,0.16
2026-05-16 00:00:00+05:30,6.6605,0.6091766535166824,0.41933966866207073,0.9583563813818236,6.477659668142253,32.15,0.90355,5.852889393149932,0.11
2026-05-17 00:00:00+05:30,6.5347,0.5973461765740222,0.44533810528271056,0.9572802864092562,6.356631343793146,33.62,0.89914,5.715501506458169,0.43
2026-05-18 00:00:00+05:30,6.3298,0.5783196091446253,0.4876752136567002,0.9562315161598781,6.162433935962841,34.89,0.89533,5.51741197588561,0.1
2026-05-19 00:00:00+05:30,6.4567,0.5896293475801729,0.4624528563433219,0.9552103851817407,6.277085984097661,35.06,0.89482,5.616862080290268,0.62
2026-05-20 00:00:00+05:30,5.7662,0.5263339405193165,0.6030196556203872,0.9542172120585978,5.630968562916041,35.65,0.89305,5.02873647511217,0.75
2026-05-21 00:00:00+05:30,5.6311,0.5137837096963801,0.6300690649071933,0.9532523116248066,5.502336268817257,35.68,0.89296,4.913366194603058,0.09
2026-05-22 00:00:00+05:30,4.8151,0.43915682314973997,0.7765953613200436,0.9523162117386993,4.729261831120494,34.33,0.89701,4.242195155133395,0.51
2026-05-23 00:00:00+05:30,5.7946,0.5282949223159409,0.5987511629335969,0.951408990769883,5.65131103427803,32.75,0.90175,5.096069725160214,0.47
2026-05-24 00:00:00+05:30,6.3012,0.5742829379208801,0.4967001516330889,0.950530851684394,6.118378773341646,32.04,0.90388,5.5302802056480465,0.85
2026-05-25 00:00:00+05:30,6.4363,0.5864071285618623,0.46962555605593037,0.9496820413693146,6.2399449771130815,32.93,0.90121,5.62350081282408,0.13
2026-05-26 00:00:00+05:30,5.0882,0.46344447676155515,0.7321615995797459,0.948862793414522,4.984476496229462,33.62,0.89914,4.481742196819758,0.24
2026-05-27 00:00:00+05:30,5.6746,0.5167128452728216,0.6238004873518371,0.9480733316969256,5.532511352613064,33.74,0.89878,4.97251055350157,2.68
2026-05-28 00:00:00+05:30,6.7121,0.6110298445190934,0.415300507385832,0.947313873283419,6.483673384202592,32.92,0.90124,5.843345800778744,8.54
2026-05-29 00:00:00+05:30,5.405,0.49192499153627434,0.6758306074824231,0.9465846306659603,5.278583838638618,31.93,0.90421,4.772948292735425,5.55
2026-05-30 00:00:00+05:30,5.6544,0.5145146479959205,0.6285075102776794,0.9458858134107063,5.509313363200382,30.08,0.90976,5.0121529253051795,7.1
2026-05-31 00:00:00+05:30,6.2213,0.5659901859059157,0.515249222505094,0.945217629283254,6.029221289957705,30.03,0.90991,5.486048743945415,2.05
2026-06-01 00:00:00+05:30,6.1303,0.5576147086699458,0.5339620748920666,0.9445802848757445,5.944240973108049,32.69,0.90193,5.361289260875343,0.01
